HOME,BMI_M,CAR_AGE,MILE_M,NOBS,BLUE,WHITE,PINK,GOVT,P_TDI,P_UI,AVG_MATH,AVG_VERBAL,SAT_TAKE,NOBS_SAT_TAKE,AVG_AP,AP_TAKE,NOBS_AP_TAKE,N_PRISONERS,av_above0_math,av_above0_read,av_va_math_elem,av_va_math_middle,av_va_read_elem,av_va_read_middle,va_read,va_math,population,over_18,PROPORTION_PRISONERS,bg_id
1011.0,26.45,8.88,41374.0,2392.0,34.94,45.17,18.18,1.7,1.13,1.84,405.0,398.33,33.33,15.0,,13.33,15.0,39.0,0.6190476,0.3857143,-0.0284202,0.0655331,-0.1179674,0.0341798,39.0,62.0,1812,1632.0,2.39,0001011
1012.0,26.15,9.6,51192.0,2531.0,34.15,47.56,16.16,2.13,1.22,1.42,,,21.05,19.0,,5.26,19.0,51.0,0.5,0.4561403,-0.0351942,0.0791408,-0.071747,0.0905179,46.0,50.0,752,577.0,8.84,0001012
1013.0,26.54,9.58,54646.0,4683.0,34.74,45.64,16.67,2.96,0.83,1.88,403.0,406.5,18.18,33.0,,27.27,33.0,140.0,0.4747475,0.4824561,-0.0564003,0.037879,-0.0736662,0.0636308,48.0,47.0,1289,944.0,14.83,0001013
1014.0,26.16,9.63,63485.0,4652.0,35.49,48.12,14.59,1.8,0.77,1.89,445.79,410.0,25.58,43.0,2.4,13.95,43.0,214.0,0.5348837,0.4216867,-0.0496484,0.0722448,-0.111251,0.0862167,42.0,53.0,1211,862.0,24.83,0001014
1021.0,26.14,10.57,93119.0,3863.0,34.43,49.18,15.12,1.28,0.85,2.25,402.5,398.44,27.08,48.0,2.14,35.42,48.0,130.0,0.4747475,0.368421,-0.0561532,0.0603761,-0.0898502,0.0428629,37.0,47.0,1018,713.0,18.23,0001021
1022.0,25.84,9.77,58008.0,4578.0,32.66,50.47,13.91,2.97,0.52,1.42,410.0,387.65,23.4,47.0,1.93,23.4,47.0,102.0,0.5327103,0.4285714,-0.0468043,0.0486717,-0.0746182,0.0421171,43.0,53.0,1239,960.0,10.62,0001022
1023.0,26.4,10.29,80126.0,5741.0,32.58,50.31,14.34,2.77,0.94,1.78,398.05,399.76,30.36,56.0,2.12,21.43,56.0,133.0,0.5045872,0.3589744,-0.0400623,0.0220873,-0.0853033,0.0462915,36.0,50.0,1634,1161.0,11.46,0001023
1024.0,26.05,9.72,58431.0,5177.0,34.74,47.76,15.06,2.44,0.97,1.93,421.03,412.41,27.5,40.0,2.24,17.5,40.0,136.0,0.5263158,0.3813559,-0.0427239,0.049734,-0.0930281,0.0226214,38.0,53.0,1412,999.0,13.61,0001024
2001.0,26.06,10.43,85000.0,4933.0,36.18,48.68,14.12,1.03,0.71,1.8,386.43,380.0,30.36,56.0,1.97,23.21,56.0,110.0,0.508772,0.4117647,-0.0353495,0.040601,-0.0804686,0.0520942,41.0,51.0,1546,1090.0,10.09,0002001
2002.0,26.43,8.25,41700.0,3399.0,35.76,49.25,13.06,1.93,0.35,1.68,372.22,385.0,24.14,29.0,,13.79,29.0,86.0,0.5735294,0.475,0.0029136,0.0556232,-0.0438467,0.0077745,48.0,57.0,853,661.0,13.01,0002002
2003.0,26.16,9.93,84416.0,3800.0,36.41,47.69,14.6,1.29,0.82,2.21,379.29,372.14,29.63,27.0,1.91,33.33,27.0,83.0,0.5882353,0.3921569,-0.0189041,0.0670043,-0.0747939,0.0478987,39.0,59.0,1050,735.0,11.29,0002003
2004.0,26.45,10.6,92967.0,4205.0,33.33,49.41,14.74,2.51,0.62,2.19,385.0,381.39,19.4,67.0,1.68,20.9,67.0,97.0,0.5283019,0.380531,-0.0362005,0.0542706,-0.0615528,0.0537135,38.0,53.0,1287,880.0,11.02,0002004
2005.0,26.29,9.87,59974.0,5987.0,33.02,51.35,14.22,1.41,0.99,1.97,377.89,378.16,20.0,75.0,2.03,18.67,75.0,145.0,0.522388,0.3357664,-0.0363642,0.0699606,-0.0812285,0.054767,34.0,52.0,1716,1206.0,12.02,0002005
3001.0,26.22,10.64,84996.0,2234.0,32.63,45.62,19.64,2.11,0.81,1.57,,,15.38,25.0,,7.69,25.0,82.0,0.4756097,0.4047619,-0.0581776,0.0511535,-0.0935876,0.0543819,40.0,48.0,674,480.0,17.08,0003001
3002.0,26.31,11.17,65924.0,3773.0,29.62,51.92,17.18,1.28,0.74,2.07,444.71,394.71,18.18,33.0,1.88,15.15,33.0,112.0,0.3853211,0.3650794,-0.0681022,0.0293569,-0.0861035,-0.0021512,37.0,39.0,1208,850.0,13.18,0003002
3003.0,26.05,10.27,88227.0,3195.0,30.22,52.67,15.78,1.33,0.66,1.82,401.25,398.75,25.0,24.0,2.0,29.17,24.0,93.0,0.5333334,0.3636364,-0.0504294,0.0607833,-0.0796116,0.0330238,36.0,53.0,924,673.0,13.82,0003003
3004.0,26.2,10.77,105134.0,5262.0,32.6,48.45,17.78,1.16,0.89,1.94,380.64,366.6,15.12,82.0,2.93,8.14,82.0,143.0,0.4394904,0.3869048,-0.0636546,0.0413471,-0.0962837,0.0254033,39.0,44.0,1497,940.0,15.21,0003004
3005.0,26.17,10.96,78840.0,5150.0,32.44,47.45,18.23,1.88,0.58,1.88,370.67,354.89,18.57,69.0,1.57,17.14,69.0,199.0,0.4830509,0.2977099,-0.048475,0.041758,-0.0923376,0.0119138,30.0,48.0,1493,1113.0,17.88,0003005
3006.0,26.45,10.45,99388.0,2555.0,35.58,48.57,14.81,1.04,0.67,2.47,358.15,334.07,26.32,38.0,,15.79,38.0,111.0,0.4382023,0.41,-0.0322133,0.0258565,-0.0886465,0.0152811,41.0,44.0,918,667.0,16.64,0003006
4001.0,26.81,10.37,87230.0,3564.0,29.82,53.02,15.59,1.56,0.79,1.8,413.04,381.74,31.43,35.0,1.81,37.14,35.0,141.0,0.5416667,0.4038461,-0.0496068,0.0624974,-0.081859,0.0749861,40.0,54.0,1055,701.0,20.11,0004001
4002.0,26.15,10.48,103058.0,2919.0,31.67,50.24,16.67,1.43,0.99,2.06,345.56,368.33,13.79,29.0,,13.79,29.0,82.0,0.4259259,0.3716814,-0.0685734,0.0592614,-0.0975161,0.0555533,37.0,43.0,778,516.0,15.89,0004002
4003.0,26.31,9.7,92852.0,2664.0,32.92,54.7,11.88,0.5,0.79,1.99,419.52,358.57,20.93,43.0,1.42,20.93,43.0,102.0,0.4021739,0.4117647,-0.0970071,0.0605029,-0.1139788,0.083648,41.0,40.0,913,553.0,18.44,0004003
4004.0,26.49,10.96,92903.0,3387.0,35.22,47.57,15.38,1.82,0.41,2.21,373.64,338.18,14.29,35.0,,8.57,35.0,136.0,0.508772,0.3583333,-0.0646534,0.0453397,-0.0818611,0.042865,36.0,51.0,1015,644.0,21.12,0004004
5001.0,26.82,10.34,77777.0,4367.0,31.42,51.99,14.83,1.75,1.01,2.06,414.55,380.61,18.97,58.0,2.0,13.79,58.0,147.0,0.4857143,0.3565217,-0.0534207,0.0834702,-0.0954816,0.0782633,36.0,49.0,1135,749.0,19.63,0005001
5002.0,26.92,12.0,93553.0,2218.0,30.94,52.5,13.44,3.12,0.63,2.25,383.08,366.92,9.38,32.0,,15.62,32.0,60.0,0.4677419,0.2857143,-0.0857942,0.0608563,-0.0953637,-0.022098,29.0,47.0,684,470.0,12.77,0005002
5003.0,26.45,10.52,100778.0,3716.0,29.8,52.83,16.09,1.28,0.73,2.21,364.19,388.71,29.82,57.0,1.94,12.28,57.0,118.0,0.5123967,0.3602941,-0.0663709,0.0698542,-0.0794271,0.06042,36.0,51.0,1221,746.0,15.82,0005003
6001.0,25.6,9.46,35382.0,843.0,38.89,47.22,10.19,3.7,,,,,,,,,,24.0,,,,,,,,,409,383.0,6.27,0006001
6002.0,26.65,10.34,90554.0,4578.0,33.43,49.49,16.06,1.01,1.0,2.27,381.25,385.94,18.87,53.0,1.89,11.32,53.0,185.0,0.4966888,0.3818182,-0.073397,0.0599985,-0.0868256,0.0525574,38.0,50.0,1256,796.0,23.24,0006002
7001.0,27.16,11.09,85240.0,1861.0,29.11,52.05,18.49,0.34,0.86,1.77,,,23.08,25.0,,11.54,25.0,71.0,0.4339623,0.4655173,-0.074197,0.0519858,-0.0680436,0.0867432,47.0,43.0,555,441.0,16.1,0007001
7002.0,26.75,9.72,75268.0,3682.0,26.36,53.91,16.84,2.89,1.2,1.63,375.0,390.33,41.03,39.0,1.75,25.64,39.0,205.0,0.4107143,0.36,-0.0683533,0.0559847,-0.0845414,0.0280302,36.0,41.0,1315,873.0,23.48,0007002
7003.0,27.17,10.67,83809.0,2486.0,26.87,51.24,18.91,2.99,0.8,1.69,378.33,377.22,30.77,26.0,,26.92,26.0,348.0,0.3857143,0.3544304,-0.0719,0.0549718,-0.0832604,0.0552575,35.0,39.0,801,596.0,58.39,0007003
8001.0,24.59,11.07,18554.0,2256.0,18.84,69.57,9.78,1.81,,,,,,,,,,20.0,,,,,,,,,1622,1571.0,1.27,0008001
8002.0,26.55,9.37,36495.0,1186.0,20.44,56.91,19.34,3.31,1.01,1.43,,,,,,,,90.0,,,,,,,,,1152,1099.0,8.19,0008002
8003.0,24.73,8.43,258.0,1458.0,20.81,52.49,23.53,3.17,,0.89,,,,,,,,17.0,,,,,,,,,1795,1771.0,0.96,0008003
9001.0,25.71,9.53,53015.0,2733.0,30.65,40.7,27.14,1.51,0.51,1.28,,,,,,,,79.0,0.4,0.1875,,-0.0101578,,,19.0,40.0,1354,1290.0,6.12,0009001
9002.0,25.55,9.57,74137.0,2144.0,29.31,38.97,29.91,1.81,,1.49,,,21.05,19.0,,10.53,19.0,87.0,0.4571429,0.25,-0.0366601,0.0319747,-0.0658249,-0.0792451,25.0,46.0,963,783.0,11.11,0009002
10001.0,25.64,9.36,44424.0,4194.0,28.12,48.25,21.13,2.5,0.48,1.5,435.62,434.38,27.27,22.0,,36.36,22.0,100.0,0.4647887,0.2666667,-0.0545515,0.0122123,-0.1140554,-0.0223946,27.0,46.0,1246,1046.0,9.56,0010001
10002.0,26.42,10.94,104967.0,2974.0,24.61,47.43,26.62,1.34,0.64,1.92,391.25,386.88,35.71,26.0,,21.43,26.0,99.0,0.4285714,0.2692308,-0.0409191,0.0137821,-0.1209149,-0.0207498,27.0,43.0,1210,958.0,10.33,0010002
11001.0,25.33,9.13,52933.0,2494.0,26.63,47.28,23.91,2.17,0.72,1.68,,,,,,,,38.0,0.6818182,0.2916667,-0.0151091,0.0358168,-0.1042904,-0.0321096,29.0,68.0,991,887.0,4.28,0011001
11002.0,25.37,8.54,43297.0,2074.0,25.33,50.0,20.67,4.0,,1.21,,,,,,,,77.0,0.625,0.4615385,-0.0155919,0.0961124,-0.1017361,0.0365331,46.0,62.0,686,572.0,13.46,0011002
11003.0,25.26,9.36,56404.0,2854.0,26.29,50.12,21.87,1.72,0.56,1.51,,,25.0,12.0,,50.0,12.0,51.0,0.38,0.1886792,-0.0585002,0.0303525,-0.1015535,-0.0049697,19.0,38.0,796,679.0,7.51,0011003
12001.0,26.72,10.78,95926.0,4023.0,29.21,52.58,17.18,1.03,0.67,2.54,363.75,385.83,23.53,49.0,,15.69,49.0,86.0,0.4782609,0.3405797,-0.0441778,0.0259757,-0.0820657,0.020813,34.0,48.0,1300,886.0,9.71,0012001
12002.0,26.03,9.96,50000.0,2699.0,26.84,53.95,18.08,1.13,0.67,1.52,365.38,348.46,17.24,28.0,,3.45,28.0,80.0,0.5204082,0.3398058,-0.0513555,0.0293206,-0.1097206,0.020746,34.0,52.0,743,592.0,13.51,0012002
12003.0,26.28,10.1,80776.0,3214.0,31.03,50.43,17.67,0.86,0.65,2.12,378.7,387.39,15.38,51.0,2.38,13.46,51.0,105.0,0.5089286,0.3813559,-0.0433785,0.0709514,-0.1151901,0.0612783,38.0,51.0,852,572.0,18.36,0012003
13001.0,25.48,9.59,60000.0,3138.0,26.77,51.49,19.45,2.29,0.45,1.18,,,38.46,13.0,,15.38,13.0,38.0,0.508772,0.3076923,-0.0507996,0.0398407,-0.0957467,-0.0327146,31.0,51.0,909,750.0,5.07,0013001
13002.0,25.54,10.01,49687.0,3269.0,29.36,49.23,19.87,1.55,0.4,1.25,,,16.0,25.0,,8.0,25.0,93.0,0.4545455,0.278481,-0.0807837,0.0648842,-0.1137745,0.0293351,28.0,45.0,995,776.0,11.98,0013002
13003.0,25.69,10.62,90404.0,3089.0,33.64,50.23,15.23,0.91,0.78,2.1,382.67,366.67,15.15,33.0,2.05,15.15,33.0,106.0,0.3839286,0.328125,-0.0634869,0.0154331,-0.092719,-0.0083295,33.0,38.0,1259,868.0,12.21,0013003
13004.0,26.35,10.74,86690.0,2932.0,36.63,43.81,18.07,1.49,0.51,1.6,338.89,343.33,16.67,28.0,,13.33,28.0,92.0,0.4220183,0.25,-0.0806399,0.0381744,-0.1309555,-0.0582773,25.0,42.0,1093,797.0,11.54,0013004
14001.0,26.48,10.74,98448.0,3758.0,32.41,46.67,18.7,2.22,0.77,1.89,364.5,373.5,12.73,54.0,1.79,9.09,54.0,148.0,0.4920635,0.3900709,-0.0367936,0.0480382,-0.0842691,0.0280979,39.0,49.0,1123,738.0,20.05,0014001
14002.0,26.17,10.75,99968.0,4516.0,32.87,50.0,16.06,1.07,0.95,1.62,401.9,384.52,23.88,66.0,2.24,19.4,66.0,143.0,0.4709302,0.3636364,-0.0411978,0.0331486,-0.0810622,0.0096588,36.0,47.0,1451,971.0,14.73,0014002
14003.0,26.3,11.16,98257.0,1826.0,34.06,46.38,16.3,3.26,0.71,2.14,378.33,359.17,10.81,37.0,,10.81,37.0,85.0,0.3666667,0.3189655,-0.0613907,0.0100745,-0.1037064,-0.0221463,32.0,37.0,1007,679.0,12.52,0014003
14004.0,26.33,10.39,94995.0,5194.0,35.5,46.34,16.94,1.22,0.81,1.56,406.5,402.0,15.87,62.0,1.9,22.22,62.0,180.0,0.4363636,0.3370787,-0.0403181,0.0287156,-0.0970455,0.0093967,34.0,44.0,1784,1218.0,14.78,0014004
14005.0,26.84,10.78,78064.0,2986.0,38.72,46.32,14.96,,0.44,2.04,403.21,395.71,21.28,47.0,2.24,25.53,47.0,123.0,0.5188679,0.2982456,-0.0355544,0.0397224,-0.0921778,0.0414368,30.0,52.0,1328,1027.0,11.98,0014005
15001.0,26.17,9.18,49167.0,4171.0,36.28,47.65,12.82,3.25,0.77,1.37,366.0,368.67,38.71,31.0,2.09,29.03,31.0,75.0,0.6103896,0.4102564,0.0090766,0.0467567,-0.0293532,0.0208619,41.0,61.0,1134,822.0,9.12,0015001
15002.0,26.2,9.47,48246.0,4219.0,36.15,47.34,12.29,4.22,0.85,1.47,407.69,410.38,33.33,27.0,2.16,25.93,27.0,50.0,0.6712329,0.4444444,0.0214722,0.061522,-0.0332024,0.031717,44.0,67.0,970,744.0,6.72,0015002
15003.0,26.08,9.75,56535.0,3620.0,34.75,47.12,13.22,4.9,0.83,1.19,496.0,490.0,43.48,23.0,,26.09,23.0,50.0,0.6,0.5,-0.0079571,0.0470673,-0.0101301,-0.0111579,50.0,60.0,890,688.0,7.27,0015003
16001.0,26.44,10.64,91120.0,1945.0,34.64,45.0,18.57,1.79,0.57,2.37,393.08,386.92,11.11,36.0,,8.33,36.0,114.0,0.5353535,0.2924528,-0.0587192,0.0426383,-0.1103757,-0.0199492,29.0,54.0,753,492.0,23.17,0016001
16002.0,26.29,11.41,81437.0,3644.0,35.62,45.27,17.63,1.48,0.71,2.36,400.0,408.15,27.03,37.0,1.86,18.92,37.0,131.0,0.5206612,0.3358779,-0.0368191,-0.0091721,-0.0798014,-0.0538995,34.0,52.0,1419,1014.0,12.92,0016002
16003.0,26.45,10.8,91770.0,3977.0,36.71,47.02,15.01,1.27,0.83,1.96,371.33,329.67,16.33,49.0,2.0,8.16,49.0,115.0,0.4142857,0.3493151,-0.0346067,-0.0052171,-0.0648691,-0.0612539,35.0,41.0,1346,931.0,12.35,0016003
16004.0,26.38,10.97,89118.0,3520.0,34.81,43.26,20.32,1.61,0.94,1.79,391.25,382.5,24.53,53.0,1.85,13.21,53.0,94.0,0.4513274,0.3571429,-0.0489106,0.0119219,-0.0646589,-0.0466782,36.0,45.0,1177,790.0,11.9,0016004
16005.0,26.41,10.01,91346.0,3958.0,39.13,42.91,16.64,1.32,0.78,1.87,419.73,409.46,21.82,54.0,1.74,21.82,54.0,83.0,0.5075758,0.3517241,-0.032524,0.0072325,-0.0740252,-0.0632484,35.0,51.0,1370,942.0,8.81,0016005
16006.0,26.26,10.5,86256.0,4798.0,39.08,43.68,15.9,1.34,1.06,2.13,408.06,396.67,29.82,57.0,2.23,24.56,57.0,123.0,0.4516129,0.2951807,-0.0359596,-0.0067323,-0.0830707,-0.0688011,30.0,45.0,1607,1086.0,11.33,0016006
16007.0,26.33,10.43,103321.0,2552.0,37.71,42.74,15.92,3.63,0.71,1.84,409.47,422.63,25.71,35.0,,8.57,35.0,124.0,0.443299,0.3275862,-0.0244132,-0.0142642,-0.0693679,-0.0912262,33.0,44.0,868,575.0,21.57,0016007
17001.0,26.75,10.27,96041.0,2723.0,34.39,46.83,17.56,1.22,0.77,1.87,407.69,383.85,7.89,38.0,,5.26,38.0,90.0,0.4482759,0.3801653,-0.040933,0.0132452,-0.08129,-0.0455135,38.0,45.0,996,672.0,13.39,0017001
17002.0,26.66,10.4,64670.0,3899.0,37.6,44.47,16.6,1.34,0.97,1.95,396.79,379.29,33.33,35.0,2.55,27.78,35.0,101.0,0.4078947,0.2682927,-0.0251719,-0.0286086,-0.0697415,-0.1353014,27.0,41.0,1071,783.0,12.9,0017002
17003.0,26.53,10.19,89075.0,5586.0,34.61,47.84,14.38,3.18,1.02,1.7,410.81,414.32,18.57,69.0,2.4,14.29,69.0,143.0,0.4964029,0.3377483,-0.0378301,-0.0138912,-0.0868254,-0.0798661,34.0,50.0,1677,1179.0,12.13,0017003
18001.0,26.54,9.72,56250.0,3416.0,35.56,45.78,15.56,3.11,1.02,1.79,420.94,412.19,36.11,36.0,1.92,30.56,36.0,63.0,0.4680851,0.2857143,0.0006514,-0.0189794,-0.055371,-0.1141144,29.0,47.0,1025,741.0,8.5,0018001
18002.0,26.91,10.86,97170.0,4150.0,29.79,51.39,16.53,2.29,0.94,1.93,404.36,386.67,25.86,58.0,2.05,13.79,58.0,131.0,0.4756097,0.2690058,-0.0244825,-0.0208838,-0.0993234,-0.0825595,27.0,48.0,1693,1052.0,12.45,0018002
18003.0,26.57,10.93,106699.0,1993.0,34.81,47.47,15.19,2.53,0.55,2.01,340.91,337.73,13.21,52.0,,7.55,52.0,83.0,0.4577465,0.3028169,-0.0362866,-0.0060236,-0.0871124,-0.0798573,30.0,46.0,869,470.0,17.66,0018003
18004.0,26.44,10.71,90777.0,3511.0,39.25,45.96,13.81,0.99,0.88,2.19,408.89,409.44,24.0,50.0,2.39,22.0,50.0,109.0,0.484127,0.3109244,-0.0434114,-0.0303499,-0.0970942,-0.0838408,31.0,48.0,1231,802.0,13.59,0018004
18005.0,26.32,10.57,87290.0,4134.0,38.2,43.66,16.02,2.11,0.68,1.43,385.0,367.5,16.07,55.0,2.35,19.64,55.0,91.0,0.5042735,0.3,-0.0245764,-0.0084794,-0.0745886,-0.0804815,30.0,50.0,1198,803.0,11.33,0018005
18006.0,26.7,9.24,53705.0,3828.0,30.91,50.2,16.14,2.76,1.23,1.91,395.56,419.63,29.41,33.0,2.22,23.53,33.0,69.0,0.4285714,0.3529412,0.0177324,-0.040332,-0.0329142,-0.1384267,35.0,43.0,1098,805.0,8.57,0018006
19001.0,27.02,10.44,95484.0,1182.0,35.56,46.67,17.78,,0.93,2.96,,,9.09,11.0,,27.27,11.0,72.0,0.4444444,0.2631579,-0.0234818,-0.0012609,-0.0909279,-0.1008375,26.0,44.0,627,496.0,14.52,0019001
19002.0,26.44,10.37,71248.0,2626.0,36.19,45.84,15.82,2.14,0.57,2.36,368.33,373.33,20.59,33.0,,5.88,33.0,156.0,0.4313726,0.3214286,-0.0149475,-0.0164798,-0.0642448,-0.0765993,32.0,43.0,953,609.0,25.62,0019002
19003.0,26.78,10.91,105073.0,2340.0,35.22,44.09,19.62,1.08,0.73,1.97,386.19,390.95,18.92,37.0,,18.92,37.0,139.0,0.4476191,0.2818182,-0.0298113,-0.0233583,-0.0797689,-0.1074806,28.0,45.0,833,560.0,24.82,0019003
19004.0,26.51,11.47,97012.0,1875.0,36.17,39.72,23.76,0.35,0.64,1.49,415.38,408.46,16.67,18.0,,33.33,18.0,92.0,0.4155844,0.3146068,-0.0278341,-0.0122595,-0.0545107,-0.1037508,31.0,42.0,665,458.0,20.09,0019004
19005.0,26.75,10.69,95021.0,3034.0,32.1,46.07,20.74,1.09,0.49,1.94,366.79,373.93,20.0,45.0,1.53,4.44,45.0,167.0,0.4916667,0.2916667,-0.0116574,-0.002014,-0.0642838,-0.0649551,29.0,49.0,1116,730.0,22.88,0019005
19006.0,26.48,10.39,81497.0,3589.0,27.76,48.71,21.32,2.21,0.64,1.64,407.62,436.19,21.57,51.0,,13.73,51.0,175.0,0.4434783,0.2615385,-0.029231,-0.0169177,-0.078133,-0.0793936,26.0,44.0,1365,950.0,18.42,0019006
20001.0,26.35,9.56,64000.0,3962.0,35.22,46.33,14.88,3.58,0.88,1.72,391.25,427.5,44.44,18.0,,22.22,18.0,101.0,0.4878049,0.3255814,-0.0169042,-0.0124922,-0.039432,-0.0793009,33.0,49.0,2322,2052.0,4.92,0020001
20002.0,26.8,10.15,76615.0,4091.0,29.67,51.13,16.93,2.27,0.86,1.71,391.2,376.8,29.41,34.0,2.12,20.59,34.0,154.0,0.472441,0.3307692,-0.0198022,-0.0067588,-0.0599796,-0.1031596,33.0,47.0,1352,973.0,15.83,0020002
20003.0,26.53,10.65,98352.0,3452.0,36.61,43.9,17.52,1.97,0.9,2.11,399.41,391.18,28.3,52.0,1.94,24.53,52.0,102.0,0.4333333,0.3350254,-0.0310562,0.0052184,-0.0821808,-0.0298289,34.0,43.0,1299,775.0,13.16,0020003
20004.0,26.49,9.75,65700.0,4883.0,32.51,48.38,15.1,4.01,1.21,1.49,402.58,404.52,29.63,54.0,2.04,16.67,54.0,130.0,0.5169492,0.2538462,-0.0038062,-0.014346,-0.0491899,-0.0980525,25.0,52.0,1350,951.0,13.67,0020004
21011.0,26.27,9.19,57591.0,2520.0,30.72,50.47,15.67,3.13,0.56,1.63,469.23,459.23,25.0,20.0,,20.0,20.0,41.0,0.5,0.2807018,-0.0121761,0.0276272,-0.0535245,-0.0507386,28.0,50.0,655,490.0,8.37,0021011
21012.0,25.8,8.96,34684.0,2997.0,30.26,49.47,13.68,6.58,0.8,0.97,427.22,447.22,55.56,18.0,2.05,44.44,18.0,34.0,0.6097561,0.425,-0.0008226,0.0389349,-0.0021027,-0.0703402,42.0,61.0,673,548.0,6.2,0021012
21013.0,26.39,9.95,70928.0,4359.0,31.54,49.05,16.81,2.6,0.64,1.67,407.0,418.25,40.91,44.0,2.12,25.0,44.0,83.0,0.5106383,0.3301887,-0.0337761,0.0248058,-0.0592746,-0.0203587,33.0,51.0,1247,909.0,9.13,0021013
21021.0,26.2,9.9,63060.0,2920.0,37.9,42.2,16.4,3.49,0.65,1.54,416.19,411.43,52.63,19.0,2.14,42.11,19.0,40.0,0.5873016,0.3194444,-0.0319659,0.0163882,-0.0735517,-0.0616206,32.0,59.0,766,543.0,7.37,0021021
21022.0,26.32,9.96,63422.0,3365.0,35.59,44.59,18.69,1.13,0.86,2.35,375.22,373.04,41.18,34.0,1.25,20.59,34.0,78.0,0.5327103,0.3478261,-0.0323436,-0.0034935,-0.0585904,-0.0765403,35.0,53.0,986,676.0,11.54,0021022
21023.0,26.62,10.65,83965.0,6789.0,33.54,46.4,18.24,1.82,0.8,1.93,369.71,389.14,29.17,72.0,2.29,19.44,72.0,268.0,0.4855491,0.3224044,-0.0401926,-0.0102398,-0.0685313,-0.0873706,32.0,49.0,1892,1312.0,20.43,0021023
21024.0,26.63,10.21,79234.0,4551.0,32.01,47.32,19.14,1.53,0.77,1.67,412.58,413.87,17.74,61.0,2.45,17.74,61.0,129.0,0.4785714,0.3223684,-0.0375009,0.0056575,-0.0748007,-0.0603641,32.0,48.0,1476,987.0,13.07,0021024
21025.0,26.0,9.5,76762.0,2569.0,32.14,48.35,17.31,2.2,0.62,1.4,473.75,471.67,53.85,26.0,2.16,57.69,26.0,46.0,0.4927536,0.2625,-0.039624,0.0069173,-0.0529527,-0.1003657,26.0,49.0,719,539.0,8.53,0021025
22001.0,26.46,10.32,104813.0,4021.0,33.44,47.96,17.46,1.14,1.02,1.34,384.0,394.33,18.0,50.0,1.94,26.0,50.0,171.0,0.5153846,0.3037037,-0.0382221,0.0156678,-0.0703708,-0.0432447,30.0,52.0,1275,831.0,20.58,0022001
22002.0,26.45,10.08,78138.0,2596.0,37.64,42.31,18.96,1.1,0.81,2.47,392.67,417.33,8.82,34.0,2.29,8.82,34.0,96.0,0.4366197,0.3397436,-0.0441099,0.006668,-0.0729239,-0.0284606,34.0,44.0,941,650.0,14.77,0022002
22003.0,26.36,10.52,92049.0,3690.0,33.75,49.73,15.98,0.54,0.87,2.25,409.35,420.0,25.0,48.0,1.89,29.17,48.0,152.0,0.5354331,0.3687943,-0.0328235,0.0001511,-0.0761722,-0.05309,37.0,54.0,1367,939.0,16.19,0022003
22004.0,26.62,10.29,79700.0,3754.0,32.9,46.14,19.49,1.47,0.64,1.44,396.5,407.25,31.03,58.0,1.82,27.59,58.0,151.0,0.553719,0.3560606,-0.0203541,0.0022912,-0.053751,-0.0812286,36.0,55.0,1163,799.0,18.9,0022004
23001.0,26.25,8.98,58371.0,2287.0,34.88,42.73,19.77,2.62,0.79,1.49,,,31.58,19.0,,26.32,19.0,74.0,0.4594595,0.3846154,-0.0455892,-0.0152685,-0.0501239,-0.0595266,38.0,46.0,1338,1192.0,6.21,0023001
23002.0,25.99,9.26,58901.0,2701.0,27.49,54.45,14.56,3.5,1.11,1.33,436.36,414.55,25.0,23.0,,20.83,23.0,61.0,0.5373135,0.3611111,-0.0284124,0.0089072,-0.0439636,-0.0690835,36.0,54.0,1109,944.0,6.46,0023002
23003.0,26.16,10.23,49750.0,2604.0,27.91,55.23,13.95,2.91,0.46,1.65,382.86,377.14,14.71,34.0,2.0,20.59,34.0,60.0,0.6024097,0.3902439,-0.0083855,-0.0115209,-0.0483891,-0.0504861,39.0,60.0,758,557.0,10.77,0023003
23004.0,25.57,8.07,41128.0,2313.0,24.74,59.79,8.93,6.53,,0.95,,,27.27,11.0,,45.45,11.0,16.0,0.7333333,0.53125,0.0554709,0.0240506,0.0325205,-0.0001863,53.0,73.0,655,532.0,3.01,0023004
23005.0,25.13,8.66,36248.0,2016.0,25.68,58.37,10.89,5.06,0.74,1.09,,,,,,,,18.0,0.6086956,0.4090909,0.0256147,-0.0261217,0.0195723,-0.0870245,41.0,61.0,741,625.0,2.88,0023005
23006.0,25.35,8.69,33746.0,2576.0,30.28,52.37,11.36,5.99,0.74,1.01,423.85,476.92,43.75,16.0,,50.0,16.0,18.0,0.6285715,0.4871795,0.0384288,0.0080261,0.0274126,0.0010287,49.0,63.0,706,569.0,3.16,0023006
24001.0,25.66,8.65,27092.0,1489.0,30.22,53.85,11.54,4.4,1.07,0.87,,,,,,,,25.0,0.6071429,0.4285714,-0.0357653,0.0407093,-0.0643148,0.0399248,43.0,61.0,2248,2195.0,1.14,0024001
24002.0,25.55,8.83,36250.0,2920.0,29.76,54.69,10.46,5.09,0.62,1.27,462.5,450.83,15.38,13.0,2.97,30.77,13.0,23.0,0.59375,0.5,0.0192855,0.0048024,0.0079911,-0.0300564,50.0,59.0,915,755.0,3.05,0024002
